"","No","Words.(Indonesian)","Words.(English)","ALL_Valence_N","ALL_Valence_Mean","ALL_Valence_SD","ALL_Arousal_N","ALL_Arousal_Mean","ALL_Arousal_SD","ALL_Dominance_N","ALL_Dominance_Mean","ALL_Dominance_SD","ALL_Predictability_N","ALLPredictability_Mean","ALL_Predictability_SD","ALL_Concreteness_N","ALL_Concreteness_Mean","ALL_Concreteness_SD","ALL_Frequency_N","ALL_Frequency_Mean","ALL_Frequency_SD","Borrowed","age","age.youngest","age.oldest","age.youngest.num","age.oldest.num","Parameter_name","bor15","bor15.cat","cat","ALL_Valence_Mean.scaled","ALL_Frequency_Mean.scaled","ALL_Concreteness_Mean.scaled","ALL_Dominance_Mean.scaled","ALL_Arousal_Mean.scaled","ALLPredictability_Mean.scaled"
"689",689,"lapar","hungry ",67,4.53731343283582,2.09131217478228,97,5.22680412371134,2.35188379566597,99,5.13131313131313,2.22071171091366,59,5.6271186440678,2.40615808438685,72,4.13888888888889,2.4854821027831,87,6.33333333333333,2.42883198393828,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to be hungry",0,"0","Verb",-0.506261979221929,1.10191934940935,0.441858352575297,-0.247657906303836,0.843691101782947,0.284913222300855
"693",693,"laut","sea, ocean",67,6.17910447761194,1.93786334332529,97,4.65979381443299,2.46596244707376,99,5.33333333333333,2.15235988190277,59,4.98305084745763,2.45996583536501,72,2.59722222222222,2.01165422939782,87,5.93103448275862,2.35655001796465,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the sea",0,"0","Noun",1.00628689973587,0.329611906556276,-1.29531398411256,0.197610454235312,-0.113382481495033,-0.636566531694334
"695",695,"lebah","bee ",67,5.08955223880597,2.1862611178128,97,4.54639175257732,1.90405607933816,99,4.80808080808081,1.69438910595619,59,5.25423728813559,2.38235771611887,72,2.79166666666667,2.1879149505833,87,5.32183908045977,2.2282240966668,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the bee",0,"0","Noun",0.0025044618820589,-0.839882221192666,-1.07621116687265,-0.960087283166476,-0.30479719815063,-0.248575056327938
"699",699,"lelah","tired, worn-out, exhausted",67,3.94029850746269,1.97622686876176,97,4.22680412371134,2.23841999074857,99,4.86868686868687,2.33712916799372,59,5.38983050847458,2.07627774662306,72,4.58333333333333,2.46525146561814,87,6.47126436781609,2.14497292474792,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"tired",0,"0","Adj",-1.0562797533884,1.36671047267326,0.942664791980804,-0.826506775004731,-0.844238672361856,-0.0545793186447414
"701",701,"lemah","weak",67,3.74626865671642,1.86955904363544,97,3.83505154639175,2.11483062940399,99,4.55555555555556,2.00113346566197,59,5.35593220338983,2.15568784017767,72,4.59722222222222,2.38929373866841,87,5.63218390804598,2.24185835770619,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"weak",0,"0","Adj",-1.23503552999251,-0.244102193848866,0.958314993212226,-1.51667273384041,-1.50548951171755,-0.103078253065541
"702",702,"lemak","fat, grease",67,3.92537313432836,1.98718190010773,97,5.02061855670103,2.15531987882744,99,4.46464646464646,1.97077179180392,59,4.89830508474576,2.28710715680264,72,3.69444444444444,2.21161395969759,87,5.31034482758621,2.27376516360995,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the grease or fat",0,"0","Noun",-1.07003019774256,-0.861948148131324,-0.0589480868302112,-1.71704349608303,0.495664344227318,-0.757813867746332
"705",705,"lembut","soft, tender",67,5.8955223880597,2.07535559828663,97,4.14432989690722,2.04118884232556,99,5.16161616161616,2.08349721062326,59,5.08474576271186,2.15988613679151,72,5.01388888888889,2.34065751900684,87,5.74712643678161,1.98376193482495,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"soft",0,"0","Adj",0.745028457006798,-0.0234429244622732,1.42782103015489,-0.180867652222964,-0.983449375384107,-0.491069728431936
"707",707,"lengan","arm, sleeve",67,5.52238805970149,2.01026312882866,97,4.03092783505155,2.10383384288968,99,5.60606060606061,2.01938655980525,59,6.03389830508475,2.2358065866546,72,2.79166666666667,2.23252210057985,87,5.72413793103448,2.41453763291314,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the arm",0,"0","Noun",0.401267348152753,-0.0675747783395904,-1.07621116687265,0.798722740963165,-1.1748640920397,0.866900435350447
"715",715,"lidah","tongue ",67,5.44776119402985,1.64485959693306,97,4.47422680412371,2.03660657050498,99,5.39393939393939,2.03448926458657,59,5.3728813559322,2.32600223177722,72,2.44444444444444,1.78324667421405,87,6.03448275862069,2.33998745704285,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the tongue",0,"0","Noun",0.332515126381943,0.528205249004209,-1.4674661976582,0.331190962397057,-0.4266065632951,-0.078828785855141
"716",716,"lilin","candle, wax",67,5.59701492537313,1.96221659982336,97,4.25773195876289,2.09303582603647,99,5.25252525252525,1.77478618627959,59,5.45762711864407,1.93267755929886,72,2.30555555555556,1.62410442397301,87,5.88505747126437,2.0255650222714,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the beeswax",0,"0","Noun",0.470019569923561,0.241348198801639,-1.62396820997242,0.0195031100196532,-0.792034658728511,0.0424185501968571
"718",718,"limpa","spleen ",67,5.14925373134328,1.62605426260872,97,4.42268041237113,1.65727594982947,99,4.39393939393939,1.71320312136796,59,5.44067796610169,2.05335038614924,72,3.5,2.06240663467721,87,4.6551724137931,2.28660195846139,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the spleen",0,"0","Noun",0.0575062392987064,-2.1197059836349,-0.278050904070121,-1.87288742227173,-0.513613252684007,0.0181690829864574
"721",721,"lingkaran","circle, coil, surroundings",67,5.17910447761194,1.80174171640699,97,4.18041237113402,1.84660741706608,99,5.32323232323232,1.8126600808098,59,5.93220338983051,2.04859197485145,72,3.08333333333333,2.29665811236665,87,5.70689655172414,2.24795332798577,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the circle",0,"0","Noun",0.0850071280070297,-0.10067366874758,-0.747556941012784,0.175347036208356,-0.922544692811872,0.721403632088049
"734",734,"luka","injury, wound",67,3.98507462686567,2.12126704070535,97,4.8659793814433,2.15845655687201,99,4.55555555555556,2.17228471008706,59,5.22033898305085,2.25959865684281,72,2.66666666666667,1.77621214314754,87,5.93103448275862,2.37130669231748,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the wound or sore",0,"0","Noun",-1.01502842032592,0.329611906556276,-1.21706297795545,-1.51667273384041,0.234644276060595,-0.297073990748738
"737",737,"lumpur","mud ",67,4.80597014925373,1.94810557527788,97,4.50515463917526,1.96915649951639,99,4.76767676767677,1.73103886955901,59,5.27118644067797,2.14017811436158,72,2.72222222222222,1.98744100610274,87,5.14942528735632,1.96793325439958,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the mud",0,"0","Noun",-0.258753980847016,-1.17087112527255,-1.15446217302976,-1.04914095527431,-0.374402549661756,-0.224325589117539
"739",739,"lunak","soft, benign",67,5.44776119402985,1.84459556287889,97,3.80412371134021,1.96659167542971,99,4.53535353535354,1.96558726392514,59,5.11864406779661,2.03490867170064,72,3.77777777777778,2.10447024026838,87,5.10344827586207,2.03478175938846,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"soft",0,"0","Adj",0.332515126381943,-1.25913483302719,0.0349531205583212,-1.56119956989433,-1.5576935253509,-0.442570794011137
"740",740,"mabuk","drunk, intoxicated, nauseated",67,2.62686567164179,1.5456274679111,97,5.28865979381443,2.05121286725784,99,4.51515151515152,2.06705763652765,59,4.79661016949153,2.52422511849881,72,5.11111111111111,2.67779368692473,87,5.13793103448276,2.27305968262381,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"drunk",0,"0","Adj",-2.26631885655464,-1.19293705221121,1.53737243877484,-1.60572640594824,0.948099129049636,-0.903310671008731
"741",741,"madu","honey ",67,6.28358208955224,1.92122096712555,97,4.49484536082474,2.05712031399583,99,5.19191919191919,1.99835017501309,59,5.72881355932203,1.96372717813799,72,2.81944444444444,2.0302389291771,87,5.3448275862069,2.08999602874273,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the honey",1,"1","Noun",1.10254001021501,-0.795750367315347,-1.0449107644098,-0.114077398142092,-0.391803887539537,0.430410025563252
"746",746,"makam","grave, tomb",67,4.41791044776119,2.43179229158961,97,4.71134020618557,2.09144469051199,99,4.54545454545455,2.20052279165344,59,5.16949152542373,2.37190845881453,72,2.79166666666667,1.99250355646739,87,5.50574712643678,2.29191482459938,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the grave",1,"1","Noun",-0.616265534055223,-0.486827390174118,-1.07621116687265,-1.53893615186737,-0.0263757921061261,-0.369822392379937
"747",747,"makan","eat, ingest",67,5.86567164179105,2.22857151140733,97,4.93814432989691,2.46142926378528,99,5.54545454545455,2.19122893145734,59,5.6271186440678,2.18851473083007,72,3.45833333333333,2.23882199910175,87,6.24137931034483,2.25143632315937,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to eat",0,"0","Verb",0.717527568298475,0.925391933900076,-0.325001507764387,0.66514223280142,0.356453641205066,0.284913222300855
"748",748,"makan malam","dinner ",67,6.17910447761194,1.85803230175731,97,4.50515463917526,2.22262847088478,99,5.60606060606061,1.88884038401592,59,5.67796610169492,2.1531106444182,72,3.52777777777778,2.18813846037054,87,6.3448275862069,2.05634348211563,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the supper",0,"0","Noun",1.00628689973587,1.12398527634801,-0.246750501607277,0.798722740963165,-0.374402549661756,0.357661623932053
"749",749,"makanan","food, meal",67,6.50746268656716,2.09886790789671,97,4.85567010309278,2.32732719874846,99,5.60606060606061,2.20767761352717,59,5.49152542372881,2.32210428762757,72,3.05555555555556,2.24479924061661,87,6.2183908045977,2.37929678567703,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the food",0,"0","Noun",1.30879667552743,0.881260080022757,-0.778857343475629,0.798722740963165,0.217242938182814,0.0909174846176563
"753",753,"malas","lazy, indolent, not be up to",67,3.1044776119403,1.61559003536478,97,4.76288659793814,2.13976826956161,99,4.74747474747475,2.36187159591293,59,5.3728813559322,2.12455516711021,72,4.44444444444444,2.61571033030827,87,5.75862068965517,2.54707089975999,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"lazy",0,"0","Adj",-1.82630463722146,-0.00137699752361288,0.786162779666583,-1.09366779132822,0.0606308972827809,-0.078828785855141
"759",759,"mandi","bathe, take a bath",67,6.23880597014925,1.923456108461,97,4.48453608247423,2.47535099389063,99,5.72727272727273,2.05941433034844,59,5.15254237288136,2.0326096638527,72,3.41666666666667,2.23764211917838,87,6.39080459770115,2.35439382332851,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to bathe",0,"0","Verb",1.06128867715252,1.21224898410265,-0.371952111458654,1.06588375728665,-0.409205225417319,-0.394071859590337
"763",763,"manis","sweet, cute",67,6.71641791044776,1.87330505329609,97,4.49484536082474,2.47118271001039,99,5.66666666666667,1.98976975388345,59,5.06779661016949,2.28083776789069,72,3.98611111111111,2.46378304991692,87,6.11494252873563,2.33489847075878,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"sweet",0,"0","Adj",1.5013028964857,0.682666737574824,0.269706139029653,0.93230324912491,-0.391803887539537,-0.515319195642336
"771",771,"masa","time, period, during, phase",67,5.38805970149254,1.57590977937995,97,4.16494845360825,1.98263509612804,99,4.85858585858586,1.87360887719287,59,5.64406779661017,2.09072427529896,72,5.30555555555556,2.55992346325338,87,5.42528735632184,2.07214181917932,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the time",1,"1","Noun",0.277513348965296,-0.641288878744733,1.75647525601475,-0.848770193031687,-0.948646699628544,0.309162689511254
"774",774,"massa","mass ",67,5.28358208955224,1.61250764761404,97,5.01030927835052,1.92837823356411,99,5.22222222222222,1.91958517816632,59,5.49152542372881,2.35161632863465,72,4.05555555555556,2.40239838429643,87,5.27586206896552,2.05556338213228,"1. clearly borrowed","Modern",NA,NA,NA,NA,"the crowd",1,"1","Noun",0.181260238486163,-0.928145928947303,0.347957145186763,-0.0472871440612192,0.478263006349536,0.0909174846176563
"776",776,"mata","eye ",67,5.7910447761194,1.91910106349408,97,4.10309278350515,2.01289869799374,99,5.52525252525253,1.93434814387244,59,5.47457627118644,2.19996812048524,72,2.76388888888889,2.07936241281275,87,6.03448275862069,2.201734389606,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"the eye",0,"0","Noun",0.648775346527665,0.528205249004209,-1.10751156933549,0.620615396747504,-1.05305472689523,0.0666680174072567
"781",781,"mati","die, be dead, fixed, numb",67,3.11940298507463,1.67442788112294,97,4.36082474226804,2.38128802248869,99,4.19191919191919,2.21164251307672,59,5.06779661016949,2.22729468483444,72,4.13888888888889,2.60717080244357,87,5.7816091954023,2.22263873847617,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to die",0,"0","Verb",-1.8125541928673,0.042754856353706,0.441858352575297,-2.31815578281088,-0.618021279950697,-0.515319195642336
"782",782,"mayat","human corpse",67,3.74626865671642,2.0251695296196,97,5.08247422680412,2.28067105938135,99,4.21212121212121,2.18656718780612,59,4.72881355932203,1.97248756365623,72,2.66666666666667,1.92829195381688,87,5.01149425287356,2.13767017749635,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the corpse",1,"1","Noun",-1.23503552999251,-1.43566224853647,-1.21706297795545,-2.27362894675697,0.600072371494006,-1.00030853985033
"788",788,"melukai","injure, wound, hurt",67,2.7910447761194,1.66549031303494,97,5.39175257731959,2.14357907982833,99,4.84848484848485,2.09159462828097,59,5.15254237288136,2.14004156680573,72,4.01388888888889,2.21068503534733,87,5.63218390804598,2.13015417352685,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"to injure",0,"0","Verb",-2.11506396865886,-0.244102193848866,0.301006541492498,-0.871033611058645,1.12211250782745,-0.394071859590337
"795",795,"memanggang","toast, roast, bake",67,5.35820895522388,2.01284882192344,97,4.88659793814433,1.92503402924356,99,5.41414141414141,1.88987690458714,59,5.25423728813559,2.03073980352484,72,3.91666666666667,2.35419912520729,87,5.14942528735632,1.99725821153379,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to roast or fry",0,"0","Verb",0.250012460256972,-1.17087112527255,0.191455132872542,0.375717798450973,0.269446951816159,-0.248575056327938
"796",796,"mematuhi","obey",67,6.3134328358209,1.82747511879494,97,4.32989690721649,2.1781186907347,99,5.11111111111111,2.27627017194612,59,5.64406779661017,2.24961844936828,72,4.26388888888889,2.14930749119473,87,6.11494252873563,2.32491703956178,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to obey",0,"0","Verb",1.13004089892333,0.682666737574824,0.582710163658096,-0.292184742357752,-0.670225293584041,0.309162689511254
"797",797,"membakar","burn, set on fire",67,2.94029850746269,1.63188492069499,97,6.30927835051546,1.47451139324091,99,5.33333333333333,1.97948663722157,59,5.23728813559322,2.32185258264741,72,3.83333333333333,2.07602002758393,87,5.71264367816092,2.33232116130377,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to burn(1)",0,"0","Verb",-1.97755952511724,-0.0896407052782507,0.09755392548401,0.197610454235312,2.67083157895,-0.272824523538338
"800",800,"membenci","hate ",67,2.53731343283582,1.53077875020839,97,5.03092783505155,2.2428293526603,99,4.85858585858586,1.95881107739895,59,4.98305084745763,1.96074867319576,72,5.15277777777778,2.16020162219023,87,6,2.20991423594504,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to hate",0,"0","Verb",-2.34882152267961,0.462007468188232,1.58432304246911,-0.848770193031687,0.513065682105099,-0.636566531694334
"801",801,"memberkati","bless ",67,5.97014925373134,2.58767562281306,97,4.04123711340206,2.40623117210468,99,4.8989898989899,2.19691318461,59,4.77966101694915,2.34202827370496,72,5.69444444444444,2.56541948846571,87,5.02298850574713,2.61025264523558,"5. no evidence for borrowing","Early Malay",NA,NA,NA,NA,"to bless",0,"0","Verb",0.813780678777607,-1.41359632159781,2.19468089049457,-0.759716520923859,-1.15746275416192,-0.92756013821913
"805",805,"memelihara","take care of, maintain, raise",67,6.25373134328358,2.14859562013218,97,4.55670103092783,1.99983891103836,99,5.81818181818182,1.83149117546018,59,5.22033898305085,2.17404593906805,72,4.84722222222222,2.05323326077706,87,5.48275862068965,2.21444553911576,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"to preserve",1,"1","Verb",1.07503912150668,-0.530959244051437,1.24001861537782,1.26625451952927,-0.287395860272849,-0.297073990748738
"806",806,"memeluk","embrace, hug ",67,6.43283582089552,1.96348392124826,97,4.43298969072165,2.44483816989508,99,5.84848484848485,1.96584943661033,59,5.38983050847458,2.15772029404394,72,3.68055555555556,2.14821503952119,87,5.93103448275862,2.1174419815685,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to embrace",0,"0","Verb",1.24004445375662,0.329611906556276,-0.0745982880616337,1.33304477361014,-0.496211914806226,-0.0545793186447414
"811",811,"memotong","cut (off), slice",67,4.86567164179105,1.90609486860519,97,4.78350515463918,2.04749238970763,99,5.49494949494949,1.83711029394457,59,5.01694915254237,2.216641801618,72,3.65277777777778,2.04980055520505,87,5.79310344827586,2.08057422213801,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to cut",0,"0","Verb",-0.203752203430368,0.0648207832923647,-0.105898690524478,0.553825142666632,0.0954335730383437,-0.588067597273534
"817",817,"memukul","hit, strike",67,3.58208955223881,1.94740895248598,97,6.04123711340206,1.94142090239982,99,5.25252525252525,1.99664736518155,59,5.35593220338983,2.07416548956032,72,3.65277777777778,2.07031141579533,87,5.72413793103448,2.14416273664545,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to strike or hit or beat",0,"0","Verb",-1.38629041788829,-0.0675747783395904,-0.105898690524478,0.0195031100196532,2.21839679412768,-0.103078253065541
"821",821,"menangis","cry ",67,3.26865671641791,1.46248117887127,97,6,1.842778698958,99,4.74747474747475,2.18222613515833,59,4.67796610169492,2.16906684183506,72,3.88888888888889,2.45268209360063,87,5.77011494252874,2.49045223046257,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to cry",0,"0","Verb",-1.67504974932568,0.0206889294150457,0.160154730409698,-1.09366779132822,2.14879144261656,-1.07305694148153
"823",823,"menara","tower ",67,5.71641791044776,1.74777755110861,97,4.35051546391753,1.87661728646587,99,5.18181818181818,1.75757042628155,59,5.55932203389831,2.32134909080963,72,3.19444444444444,2.3595111029104,87,5.06896551724138,1.9457353691353,"2. probably borrowed","Early Malay",NA,NA,NA,NA,"the tower",1,"1","Noun",0.580023124756856,-1.32533261384317,-0.622355331161408,-0.13634081616905,-0.635422617828479,0.187915353459256
"824",824,"menarik","interesting, pull",67,6.16417910447761,1.91166288809993,97,5.04123711340206,2.28636140048074,99,5.39393939393939,2.17508236681094,59,5.06779661016949,2.21954023492954,72,4.875,2.47202659632896,87,5.75862068965517,2.19918334335873,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to pull",0,"0","Verb",0.992536455381711,-0.00137699752361288,1.27131901784067,0.331190962397057,0.530467019982881,-0.515319195642336
"828",828,"menceraikan","divorce, separate something from something else",67,3.35820895522388,2.05014036871472,97,4.81443298969072,2.14247664761299,99,4.98989898989899,2.12610091287635,59,4.88135593220339,2.21347554579165,72,4.31944444444444,2.18075054200327,87,5.40229885057471,1.97342678062477,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to separate",0,"0","Verb",-1.59254708320071,-0.68542073262205,0.645310968583784,-0.559345758681242,0.147637586671688,-0.782063334956731
"830",830,"mencium","kiss, smell, sniff",67,5.58208955223881,2.05344687110842,97,4.4020618556701,2.01897144716496,99,5.32323232323232,1.89966851473706,59,4.74576271186441,2.27878688491519,72,3.77777777777778,2.29648980287535,87,5.79310344827586,2.13573107702259,"4. very little evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to smell(2)",0,"0","Verb",0.456269125569399,0.0648207832923647,0.0349531205583212,0.175347036208356,-0.54841592843957,-0.97605907263993
"832",832,"mencubit","pinch ",67,4.05970149253731,1.88543436036006,97,4.92268041237113,1.94527647674098,99,4.83838383838384,1.95172835517704,59,5.40677966101695,2.12224151315005,72,3.57638888888889,2.15242381474495,87,5.76436781609195,2.18391628595025,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to pinch",0,"0","Verb",-0.946276198555107,0.00965596594571643,-0.191974797297299,-0.893297029085603,0.330351634388394,-0.0303298514343418
"833",833,"mendarat","land, reach the shore",67,5.6865671641791,1.67158929296643,97,4.21649484536082,1.98550373606061,99,4.7979797979798,1.93770218420937,59,5.44067796610169,2.07007568111425,72,4.15277777777778,1.85122511564504,87,5.72413793103448,1.98652235087382,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to land",0,"0","Verb",0.552522236048532,-0.0675747783395904,0.457508553806718,-0.982350701193434,-0.861640010239637,0.0181690829864574
"837",837,"menebak","guess ",67,5.3134328358209,2.14058159205362,97,4.61855670103093,1.83962914610228,99,5.28282828282828,1.95896892934286,59,5.08474576271186,2.11959768135387,72,5.22222222222222,2.00858875706108,87,5.74712643678161,2.00126931119249,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to guess",0,"0","Verb",0.208761127194487,-0.0234429244622732,1.66257404862622,0.0862933641005255,-0.18298783300616,-0.491069728431936
"838",838,"menendang","kick ",67,4.35820895522388,1.81493377905169,97,4.87628865979381,2.02719907322252,99,5.34343434343434,1.9121609538693,59,5.64406779661017,2.23423759938302,72,3.68055555555556,1.99877701261694,87,5.26436781609195,2.11010729427931,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to kick",0,"0","Verb",-0.67126731147187,-0.950211855885962,-0.0745982880616337,0.21987387226227,0.252045613938378,0.309162689511254
"842",842,"mengajar","teach",67,6.25373134328358,1.86143707584652,97,4.52577319587629,2.03148541458971,99,5.53535353535354,1.98110014433916,59,5.44067796610169,2.20712940764522,72,3.93055555555556,2.41081126482696,87,6.01149425287356,2.14852168145082,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"to teach",1,"1","Verb",1.07503912150668,0.48407339512689,0.207105334103964,0.642878814774462,-0.339599873906193,0.0181690829864574
"846",846,"mengayuh","paddle, row",67,5.22388059701493,1.96808548350304,97,4.79381443298969,1.96287493408848,99,5.35353535353535,1.86434390337832,59,5.66101694915254,2.11407572933491,72,3.59722222222222,1.91112180184075,87,5.11494252873563,2.13729500502834,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to row",0,"0","Verb",0.126258461069516,-1.23706890608853,-0.168499495450166,0.242137290289228,0.112834910916125,0.333412156721654
"847",847,"mengecat","paint, tint",67,5.23880597014925,1.34940561818456,97,4.36082474226804,1.87186163467855,99,5.14141414141414,1.84617697103214,59,5.35593220338983,2.19531406805344,72,3.38888888888889,1.80418570884138,87,5.54022988505747,2.2246222449182,"1. clearly borrowed","Modern",NA,NA,NA,NA,"to paint",1,"1","Verb",0.140008905423677,-0.42062960935814,-0.403252513921498,-0.22539448827688,-0.618021279950697,-0.103078253065541
"855",855,"mengerti","understand ",67,6.13432835820895,2.20120849994821,97,4.39175257731959,2.04917006081592,99,5.6969696969697,1.89765992014948,59,5.20338983050847,2.13169562601319,72,5.36111111111111,2.20949013018112,87,5.89655172413793,2.15684137463022,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"to understand",1,"1","Verb",0.965035566673387,0.263414125740297,1.81907606094044,0.999093503205782,-0.565817266317351,-0.321323457959137
"858",858,"menggantung","hanging ",67,4.83582089552239,1.97405147859999,97,4.68041237113402,1.81742945617669,99,5.1010101010101,1.94566472296299,59,4.98305084745763,1.77619823978776,72,4.01388888888889,1.95363911465177,87,5.59770114942529,2.04859435708546,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to hang up",0,"0","Verb",-0.231253092138692,-0.310299974664844,0.301006541492498,-0.314448160384709,-0.0785798057394704,-0.636566531694334
"860",860,"menggaruk","scratching ",67,5.34328358208955,1.74557656365307,97,4.88659793814433,1.96254664838292,99,5.27272727272727,1.77751363735508,59,4.91525423728814,2.15988613679151,72,3.75,2.18670760296046,87,5.54022988505747,2.13391548459061,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to scratch",0,"0","Verb",0.23626201590281,-0.42062960935814,0.00365271809547708,0.0640299460735674,0.269446951816159,-0.733564400535932
"863",863,"menggiling","grind ",67,5.47761194029851,1.70878486823704,97,4.68041237113402,1.87386850165961,99,5.15151515151515,2.09159462828097,59,5.22033898305085,1.94818922654337,72,4.08333333333333,2.38392503899542,87,5.01149425287356,1.92592021420365,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to crush or to grind",0,"0","Verb",0.360016015090266,-1.43566224853647,0.379257547649608,-0.203131070249922,-0.0785798057394704,-0.297073990748738
"867",867,"menghancurkan","destroy, wreck",67,2.98507462686567,1.7188133442955,97,5.22680412371134,2.24770788174297,99,4.95959595959596,2.08453583106741,59,5.15254237288136,2.1799522244214,72,4.26388888888889,2.28277725314592,87,5.48275862068965,2.0621848256187,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to crush or to grind",0,"0","Verb",-1.93630819205476,-0.530959244051437,0.582710163658096,-0.626136012762114,0.843691101782947,-0.394071859590337
"877",877,"mengkhianati","betray",67,3.13432835820896,2.02929695534476,97,5.75257731958763,2.05157930951505,99,5.14141414141414,2.12857191280005,59,4.32203389830508,2.13703531320041,72,5.68055555555556,2.1284550297743,87,5.68965517241379,1.97254613426514,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"to betray",1,"1","Verb",-1.79880374851314,-0.13377255915557,2.17903068926315,-0.22539448827688,1.7311593335498,-1.58229575289992
"881",881,"menikam","stabbing ",67,3.07462686567164,2.19719816650744,97,5.45360824742268,2.14583229072807,99,5,2.00509554965974,59,4.49152542372881,1.95088734325348,72,3.94444444444444,2.0479387706027,87,4.4367816091954,2.21884712064038,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to stab",0,"0","Verb",-1.85380552592979,-2.53895859546943,0.222755535335387,-0.537082340654284,1.22652053509414,-1.33980108079593
"885",885,"menjerit","scream ",67,3.91044776119403,2.04295792154402,97,5.94845360824742,1.90049957259389,99,5.14141414141414,2.11896249646629,59,5.16949152542373,1.90419267328595,72,4.15277777777778,2.38929373866841,87,5.49425287356322,2.1774401613458,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"to shriek",0,"0","Verb",-1.08378064209673,-0.508893317112776,0.457508553806718,-0.22539448827688,2.06178475322765,-0.369822392379937
"889",889,"mentah","crude, raw",67,3.76119402985075,2.26360902662504,97,4.29896907216495,1.78047833257906,99,4.82828282828283,1.84080951602657,59,5.03389830508475,2.14127018133626,72,3.68055555555556,2.23182101413255,87,5.6551724137931,1.88524001437172,"5. no evidence for borrowing","Prehistorical",NA,NA,NA,NA,"raw",0,"0","Adj",-1.22128508563834,-0.199970339971547,-0.0745982880616337,-0.915560447112561,-0.722429307217386,-0.563818130063135
"890",890,"menteri","minister ",67,5.16417910447761,1.5432847193604,97,4.70103092783505,1.92659538031476,99,5.21212121212121,2.12022682302533,59,5.25423728813559,2.20964360005755,72,3.16666666666667,2.33768875866621,87,5.26436781609195,2.21233208594167,"1. clearly borrowed","Early Malay",NA,NA,NA,NA,"the minister",1,"1","Noun",0.0712566836528685,-0.950211855885962,-0.653655733624252,-0.0695505620881773,-0.0437771299839076,-0.248575056327938
